Date,Country,Affiliate,Regs,Ret_Day1,Ret_Day7,Complete_Tutorial,Spend,Depositors_D0,Deposits_D0,Deposit_Amount_D0,Deposits_D1,Depositors_D1,Deposit_Amount_D1,Deposits_D7,Depositors_D7,Deposit_Amount_D7,Deposits_D10,Depositors_D10,Deposit_Amount_D10,Deposits_D30,Depositors_D30,Deposit_Amount_D30
25/04/2020,Japan,Affiliate_27,7,3,3,7,$806,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Japan,Rest,4,1,0,3,$57,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Rest of the world,Affiliate_26,686,260,71,567,"$5,834",2,6,$114,20,5,$308,25,7,$329,29,7,$341,53,8,$678
25/04/2020,Rest of the world,Affiliate_27,334,109,39,276,"$4,725",3,4,$23,10,5,$63,10,5,$63,12,5,$78,28,7,$211
25/04/2020,Rest of the world,Affiliate_28,"1,110",281,70,818,"$2,764",6,13,$169,23,12,$237,36,14,$289,46,16,$360,75,17,$563
25/04/2020,Rest of the world,Affiliate_29,"2,056",820,344,"1,732","$45,151",54,105,"$1,104",306,107,"$2,454",489,130,"$3,882",589,137,"$4,755","1,108",155,"$9,821"
25/04/2020,Rest of the world,Affiliate_30,563,237,83,445,"$4,184",5,8,$29,36,12,$215,69,15,$660,93,18,$815,220,23,"$2,047"
25/04/2020,Rest of the world,Affiliate_31,250,86,17,183,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,2,1,$1
25/04/2020,Rest of the world,Affiliate_32,"2,331",743,350,"1,683","$78,838",99,169,"$1,480",431,156,"$3,684",612,179,"$6,141",713,186,"$7,329","1,319",205,"$14,957"
25/04/2020,Rest of the world,Affiliate_33,"2,732",622,162,"1,596","$3,955",4,9,$134,26,9,$343,37,12,$381,48,14,$478,88,19,$666
25/04/2020,Rest of the world,Affiliate_34,"1,191",385,165,941,"$4,023",8,17,$109,45,14,$366,70,19,$619,81,19,$715,142,20,"$1,236"
25/04/2020,Rest of the world,Affiliate_35,124,31,15,70,"$9,579",2,3,$7,9,4,$59,19,8,$131,23,9,$171,75,12,$567
25/04/2020,Rest of the world,Rest,508,153,55,436,"$3,506",2,6,$61,13,3,$244,20,5,$302,20,5,$302,39,8,$468
25/04/2020,Russia,Affiliate_26,"1,035",482,203,945,"$3,574",5,5,$8,28,14,$114,45,20,$147,67,22,$277,143,30,$744
25/04/2020,Russia,Affiliate_28,57,33,7,60,$125,0,0,$0,1,1,$1,1,1,$1,1,1,$1,1,1,$1
25/04/2020,Russia,Affiliate_30,270,116,59,243,"$2,182",4,6,$10,21,10,$42,30,12,$66,31,12,$69,50,16,$131
25/04/2020,Russia,Affiliate_31,1,0,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Russia,Affiliate_33,214,75,25,186,$464,0,0,$0,1,1,$0,1,1,$0,4,2,$13,6,3,$19
25/04/2020,Russia,Affiliate_34,739,299,142,650,"$3,056",4,8,$55,39,19,$141,86,26,$404,111,28,$465,245,36,$797
25/04/2020,Russia,Rest,162,46,18,147,$830,0,0,$0,0,0,$0,4,1,$18,8,1,$51,22,4,$108
25/04/2020,South Korea,Affiliate_27,4,0,0,2,$291,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,South Korea,Affiliate_28,34,12,2,30,$410,0,0,$0,3,1,$2,4,1,$7,4,1,$9,4,1,$9
25/04/2020,South Korea,Rest,14,0,0,8,$333,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Spain,Affiliate_26,26,13,3,26,$34,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Spain,Affiliate_27,20,5,2,11,$565,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Spain,Affiliate_31,115,35,9,90,$272,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,Spain,Affiliate_34,22,11,6,21,$264,0,0,$0,0,0,$0,1,1,$6,3,2,$11,16,2,$28
25/04/2020,Spain,Rest,23,9,4,22,$146,0,0,$0,1,1,$25,1,1,$25,1,1,$25,1,1,$25
25/04/2020,UK,Affiliate_27,82,25,12,56,$961,1,1,$1,6,3,$38,8,3,$39,8,3,$39,20,4,$55
25/04/2020,UK,Affiliate_29,525,210,87,432,"$11,707",16,32,$235,83,23,$692,123,30,"$1,119",150,31,"$1,325",212,33,"$1,899"
25/04/2020,UK,Affiliate_33,115,36,14,83,$756,0,0,$0,1,1,$2,1,1,$2,1,1,$2,1,1,$2
25/04/2020,UK,Affiliate_34,1,0,0,1,$5,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,UK,Affiliate_35,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
25/04/2020,UK,Rest,512,218,79,434,"$2,330",1,2,$3,20,7,$119,37,10,$249,43,11,$272,75,12,$523
25/04/2020,USA,Affiliate_26,412,187,67,366,"$6,431",8,14,$66,29,13,$167,49,20,$328,58,20,$425,104,22,"$1,247"
25/04/2020,USA,Affiliate_27,547,186,68,379,"$12,797",10,19,$230,69,18,$996,109,20,"$1,646",150,22,"$2,491",383,28,"$7,314"
25/04/2020,USA,Affiliate_28,254,90,20,221,"$3,876",3,5,$16,21,8,$115,34,10,$215,41,10,$318,137,10,"$1,747"
25/04/2020,USA,Affiliate_29,"2,446",935,359,"1,918","$55,262",90,171,"$2,140",400,150,"$5,155",582,170,"$7,573",709,185,"$9,267","1,172",206,"$16,467"
25/04/2020,USA,Affiliate_30,295,138,50,258,"$7,528",11,20,$194,55,18,$631,82,22,$962,106,24,"$1,273",190,26,"$2,529"
25/04/2020,USA,Affiliate_31,630,285,120,565,"$22,891",14,23,$196,74,28,$478,117,36,$761,140,39,$965,213,44,"$1,628"
25/04/2020,USA,Affiliate_32,158,51,28,110,"$22,550",15,21,$231,52,22,$526,75,25,$732,83,26,$792,114,28,"$1,165"
25/04/2020,USA,Affiliate_33,317,111,27,219,"$2,586",1,2,$5,4,4,$25,11,6,$142,15,7,$211,50,8,"$1,193"
25/04/2020,USA,Affiliate_34,474,126,56,299,"$7,968",9,11,$68,31,13,$270,49,14,$461,59,16,$603,137,18,"$1,925"
25/04/2020,USA,Affiliate_35,158,63,36,121,"$7,480",9,12,$134,29,17,$282,58,24,$552,67,24,$594,104,27,"$1,025"
25/04/2020,USA,Affiliate_36,70,27,5,47,$362,1,1,$1,1,1,$1,1,1,$1,1,1,$1,1,1,$1
25/04/2020,USA,Rest,"3,711","1,085",340,"3,195","$17,205",45,89,"$1,077",225,90,"$2,586",303,101,"$3,771",356,108,"$4,566",614,118,"$7,831"
26/04/2020,Australia,Affiliate_27,50,15,6,36,$798,0,0,$0,4,3,$12,7,3,$16,9,3,$23,12,3,$35
26/04/2020,Australia,Affiliate_34,55,20,7,39,"$1,318",2,2,$3,2,2,$3,2,2,$3,2,2,$3,2,2,$3
26/04/2020,Australia,Rest,11,3,1,9,$189,1,1,$17,1,1,$17,1,1,$17,1,1,$17,1,1,$17
26/04/2020,Canada,Affiliate_27,34,13,6,29,"$1,161",0,0,$0,1,1,$6,1,1,$6,1,1,$6,1,1,$6
26/04/2020,Canada,Affiliate_34,9,4,1,6,$178,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Canada,Affiliate_35,7,5,2,7,$445,0,0,$0,0,0,$0,2,1,$8,4,1,$15,7,1,$46
26/04/2020,Canada,Rest,21,8,5,22,$340,0,0,$0,1,1,$2,5,1,$36,6,1,$60,7,1,$61
26/04/2020,France,Affiliate_26,208,83,30,170,$122,0,0,$0,4,3,$46,5,4,$67,7,4,$83,11,4,$99
26/04/2020,France,Affiliate_27,53,20,8,39,"$1,050",3,3,$11,6,4,$36,7,4,$43,7,4,$43,10,4,$76
26/04/2020,France,Affiliate_29,"1,160",374,167,"1,002","$14,198",10,16,$159,67,28,$761,100,37,"$1,129",122,41,"$1,471",214,48,"$2,532"
26/04/2020,France,Affiliate_30,27,16,7,22,$240,0,0,$0,0,0,$0,0,0,$0,4,1,$37,23,2,$229
26/04/2020,France,Affiliate_31,121,64,29,187,$107,3,6,$50,17,6,$116,31,8,$241,38,8,$302,69,8,$587
26/04/2020,France,Affiliate_34,33,14,7,24,$268,1,1,$1,2,2,$4,7,2,$21,8,2,$34,12,2,$51
26/04/2020,France,Affiliate_35,33,13,7,26,$623,2,2,$4,5,4,$36,10,6,$48,12,6,$67,21,6,$149
26/04/2020,France,Rest,84,29,18,73,"$1,006",0,0,$0,12,5,$79,18,5,$112,21,8,$130,37,9,$322
26/04/2020,Germany,Affiliate_26,30,12,4,21,$0,2,2,$3,3,2,$9,3,2,$9,3,2,$9,3,2,$9
26/04/2020,Germany,Affiliate_27,46,19,8,33,$956,1,2,$4,10,3,$47,16,3,$120,20,3,$184,53,4,$659
26/04/2020,Germany,Affiliate_29,642,232,113,548,"$9,794",12,13,$74,53,21,$345,97,27,$893,134,29,"$1,217",271,34,"$2,558"
26/04/2020,Germany,Affiliate_30,47,17,8,41,$782,2,4,$34,19,4,$174,26,4,$314,27,4,$346,45,6,$619
26/04/2020,Germany,Affiliate_31,25,12,4,26,$896,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Germany,Affiliate_33,4,0,0,2,$14,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Germany,Affiliate_34,42,13,7,33,$894,1,2,$19,4,3,$22,4,3,$22,4,3,$22,4,3,$22
26/04/2020,Germany,Rest,82,25,13,69,$704,1,4,$68,4,1,$68,5,1,$84,6,2,$86,11,2,$95
26/04/2020,Japan,Affiliate_27,7,1,0,3,$787,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Japan,Rest,5,3,0,8,$52,1,1,$2,3,1,$6,3,1,$6,3,1,$6,3,1,$6
26/04/2020,Rest of the world,Affiliate_26,530,174,45,437,"$2,799",5,10,$80,24,7,$359,35,8,$592,50,8,"$1,006",73,8,"$1,469"
26/04/2020,Rest of the world,Affiliate_27,365,122,54,245,"$5,013",10,20,$233,56,16,$562,74,18,$752,85,18,$939,169,19,"$2,294"
26/04/2020,Rest of the world,Affiliate_28,"1,098",295,69,784,"$2,292",3,4,$26,8,6,$37,11,6,$42,11,6,$42,33,10,$111
26/04/2020,Rest of the world,Affiliate_29,"2,165",818,345,"1,752","$42,805",74,107,$962,314,126,"$3,155",523,158,"$5,960",608,163,"$7,185","1,031",178,"$12,980"
26/04/2020,Rest of the world,Affiliate_30,673,275,111,525,"$3,659",10,15,$58,66,23,$233,123,31,$651,157,32,$929,283,36,"$2,430"
26/04/2020,Rest of the world,Affiliate_31,285,94,22,238,$0,1,1,$1,1,1,$1,4,2,$4,4,2,$4,5,3,$4
26/04/2020,Rest of the world,Affiliate_32,"2,492",782,391,"1,839","$77,003",94,176,"$2,219",440,163,"$4,643",699,197,"$8,053",837,210,"$9,854","1,476",224,"$17,472"
26/04/2020,Rest of the world,Affiliate_33,"2,901",571,171,"1,589","$4,111",4,5,$4,23,12,$116,35,16,$186,46,17,$262,80,18,$456
26/04/2020,Rest of the world,Affiliate_34,"1,390",408,176,"1,078","$4,799",7,11,$49,26,15,$101,37,19,$123,46,21,$168,69,26,$280
26/04/2020,Rest of the world,Affiliate_35,101,40,19,72,"$9,131",4,4,$24,16,5,$100,28,6,$244,39,7,$306,84,8,$565
26/04/2020,Rest of the world,Rest,423,118,40,335,"$3,333",3,4,$41,9,6,$91,14,9,$149,17,9,$168,20,9,$190
26/04/2020,Russia,Affiliate_26,926,419,173,863,"$3,400",7,9,$17,23,13,$51,32,15,$60,40,18,$102,72,23,$219
26/04/2020,Russia,Affiliate_28,40,23,6,37,$86,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Russia,Affiliate_30,269,118,53,245,"$1,977",1,1,$3,8,4,$13,18,6,$78,28,9,$120,40,12,$241
26/04/2020,Russia,Affiliate_31,3,1,2,5,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Russia,Affiliate_33,198,72,33,157,$452,2,2,$0,6,3,$4,11,4,$6,12,4,$7,12,4,$7
26/04/2020,Russia,Affiliate_34,887,327,147,843,"$3,583",4,5,$3,30,16,$62,64,22,$133,81,23,$156,179,28,$625
26/04/2020,Russia,Rest,134,39,11,112,$658,0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$0
26/04/2020,South Korea,Affiliate_26,1,1,0,2,$0,1,1,$30,1,1,$30,1,1,$30,1,1,$30,1,1,$30
26/04/2020,South Korea,Affiliate_27,6,1,0,4,$343,1,3,$40,3,1,$40,3,1,$40,3,1,$40,3,1,$40
26/04/2020,South Korea,Affiliate_28,34,9,1,28,$519,0,0,$0,0,0,$0,1,1,$6,1,1,$6,1,1,$6
26/04/2020,South Korea,Rest,16,3,2,10,$390,2,4,$29,6,3,$43,6,3,$43,6,3,$43,10,3,$115
26/04/2020,Spain,Affiliate_26,22,7,5,14,$0,0,0,$0,0,0,$0,1,1,$1,1,1,$1,1,1,$1
26/04/2020,Spain,Affiliate_27,20,7,3,13,$473,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Spain,Affiliate_31,92,32,7,78,$198,1,1,$2,1,1,$2,1,1,$2,2,1,$4,4,1,$8
26/04/2020,Spain,Affiliate_34,30,9,4,20,$336,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,Spain,Rest,24,8,4,26,$162,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,UK,Affiliate_26,1,0,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,UK,Affiliate_27,78,35,11,49,$960,1,1,$6,6,2,$44,10,3,$56,10,3,$56,46,3,$756
26/04/2020,UK,Affiliate_29,615,226,96,482,"$13,312",14,22,$193,94,29,$777,146,35,"$1,240",184,36,"$1,823",324,42,"$3,865"
26/04/2020,UK,Affiliate_31,1,1,1,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,UK,Affiliate_33,125,47,17,89,$710,2,5,$14,19,4,$58,30,4,$141,33,4,$167,55,5,$319
26/04/2020,UK,Affiliate_35,1,1,1,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
26/04/2020,UK,Rest,547,226,102,488,"$2,448",4,5,$27,20,10,$74,43,16,$184,54,17,$278,83,21,$505
26/04/2020,USA,Affiliate_26,384,190,81,342,"$7,702",12,20,$144,51,19,$524,72,20,$848,82,20,"$1,052",125,22,"$2,121"
26/04/2020,USA,Affiliate_27,538,194,88,370,"$12,711",12,19,$164,43,20,$383,66,28,$568,77,29,$689,142,32,"$1,705"
26/04/2020,USA,Affiliate_28,292,113,32,264,"$4,432",3,4,$24,22,10,$182,39,12,$390,56,14,$580,112,17,"$1,571"
26/04/2020,USA,Affiliate_29,"2,670",952,422,"2,124","$60,880",89,159,"$1,775",433,161,"$4,797",703,189,"$8,432",859,197,"$10,574","1,447",206,"$18,213"
26/04/2020,USA,Affiliate_30,341,161,62,318,"$8,302",12,16,$107,67,24,$609,106,28,"$1,152",125,30,"$1,385",222,33,"$2,980"
26/04/2020,USA,Affiliate_31,616,278,117,538,"$22,132",20,30,$260,75,35,$524,101,41,$711,114,43,$755,159,48,"$1,258"
26/04/2020,USA,Affiliate_32,134,47,18,105,"$20,448",12,25,$329,36,17,$436,52,19,$710,56,19,$794,86,21,"$1,312"
26/04/2020,USA,Affiliate_33,295,96,35,223,"$2,699",2,2,$22,7,4,$54,21,5,$266,23,5,$273,152,5,"$2,993"
26/04/2020,USA,Affiliate_34,452,127,60,302,"$7,888",6,11,$63,28,9,$232,43,13,$337,60,16,$519,117,17,"$1,028"
26/04/2020,USA,Affiliate_35,143,55,30,113,"$6,279",12,16,$123,67,20,"$1,170",109,21,"$2,366",137,23,"$3,176",239,23,"$6,866"
26/04/2020,USA,Affiliate_36,126,51,5,94,$588,1,1,$1,2,1,$1,2,1,$1,2,1,$1,2,1,$1
26/04/2020,USA,Rest,"3,914",862,308,"3,181","$15,201",33,52,$598,148,64,"$1,766",237,79,"$2,815",281,81,"$3,257",494,95,"$5,529"
27/04/2020,Australia,Affiliate_27,37,10,4,29,$733,0,0,$0,2,2,$19,4,3,$48,4,3,$48,12,3,$117
27/04/2020,Australia,Affiliate_34,42,13,10,27,$948,0,0,$0,4,2,$8,7,2,$11,10,2,$14,12,2,$26
27/04/2020,Australia,Rest,13,5,2,10,$153,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Canada,Affiliate_27,38,11,6,24,"$1,123",1,4,$87,28,2,$590,44,2,"$1,037",53,2,"$1,351",59,2,"$1,475"
27/04/2020,Canada,Affiliate_34,8,3,1,5,$174,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Canada,Affiliate_35,6,2,1,3,$308,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Canada,Rest,17,6,2,15,$264,0,0,$0,0,0,$0,2,1,$21,2,1,$21,2,1,$21
27/04/2020,France,Affiliate_26,144,73,25,128,$279,1,1,$1,4,2,$28,6,2,$91,8,2,$153,26,2,$487
27/04/2020,France,Affiliate_27,50,18,7,43,"$1,146",0,0,$0,5,1,$56,6,2,$62,6,2,$62,13,2,$197
27/04/2020,France,Affiliate_29,870,316,113,722,"$11,950",16,20,$210,77,29,$849,119,34,"$1,328",135,35,"$1,556",180,37,"$1,991"
27/04/2020,France,Affiliate_30,31,13,8,28,$414,0,0,$0,1,1,$1,12,2,$200,12,2,$216,12,2,$216
27/04/2020,France,Affiliate_31,118,47,15,104,$399,2,3,$25,4,3,$31,4,3,$31,4,3,$31,4,3,$31
27/04/2020,France,Affiliate_34,24,10,3,20,$150,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,France,Affiliate_35,21,10,3,20,$622,0,0,$0,0,0,$0,2,1,$7,2,1,$7,3,2,$10
27/04/2020,France,Rest,81,27,6,71,$835,1,2,$12,9,4,$129,10,4,$148,11,4,$158,12,4,$174
27/04/2020,Germany,Affiliate_26,29,14,7,25,$0,1,1,$1,11,4,$82,11,4,$82,12,5,$107,16,5,$181
27/04/2020,Germany,Affiliate_27,31,9,5,20,$712,3,9,$268,12,4,$289,13,4,$334,13,4,$334,19,4,$371
27/04/2020,Germany,Affiliate_29,420,153,64,359,"$8,029",10,14,$126,36,16,$280,55,20,$467,63,21,$516,84,23,$702
27/04/2020,Germany,Affiliate_30,42,19,8,35,$809,0,0,$0,4,3,$22,5,3,$29,8,3,$35,18,3,$81
27/04/2020,Germany,Affiliate_31,15,7,1,11,$0,0,0,$0,1,1,$2,1,1,$2,1,1,$2,1,1,$2
27/04/2020,Germany,Affiliate_33,2,0,0,1,$22,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Germany,Affiliate_34,33,13,7,26,$578,2,2,$1,4,4,$17,14,4,$113,17,4,$135,19,4,$138
27/04/2020,Germany,Rest,60,20,5,48,$501,0,0,$0,0,0,$0,0,0,$0,1,1,$6,1,1,$6
27/04/2020,Japan,Affiliate_27,6,2,0,3,$643,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Japan,Rest,2,1,0,1,$41,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Rest of the world,Affiliate_26,411,155,43,349,"$1,890",4,6,$14,19,9,$98,23,12,$129,24,12,$130,27,12,$167
27/04/2020,Rest of the world,Affiliate_27,298,96,35,187,"$3,985",6,8,$45,23,10,$185,50,12,$388,67,14,$604,149,14,"$1,919"
27/04/2020,Rest of the world,Affiliate_28,970,243,45,699,"$2,471",5,7,$14,22,9,$39,26,9,$57,30,10,$68,33,11,$83
27/04/2020,Rest of the world,Affiliate_29,"1,856",709,299,"1,466","$46,010",43,67,$477,223,79,"$1,694",327,91,"$2,639",393,97,"$3,276",593,109,"$5,856"
27/04/2020,Rest of the world,Affiliate_30,528,208,86,429,"$3,725",5,5,$5,24,13,$76,53,19,$277,69,20,$438,138,31,"$1,061"
27/04/2020,Rest of the world,Affiliate_31,265,84,21,197,$0,1,1,$19,2,2,$20,3,3,$25,4,3,$31,5,3,$34
27/04/2020,Rest of the world,Affiliate_32,"1,786",575,294,"1,282","$73,937",74,123,$926,373,126,"$3,554",589,148,"$5,829",695,159,"$6,817","1,025",171,"$9,781"
27/04/2020,Rest of the world,Affiliate_33,"2,793",604,140,"1,460","$3,481",8,14,$57,31,10,$115,45,12,$205,49,12,$220,66,13,$353
27/04/2020,Rest of the world,Affiliate_34,"1,180",388,160,906,"$3,713",6,14,$79,34,9,$265,59,15,$454,71,17,$506,115,21,$772
27/04/2020,Rest of the world,Affiliate_35,86,33,14,53,"$9,005",7,13,$168,28,8,$362,37,8,$465,45,8,$614,68,8,$836
27/04/2020,Rest of the world,Rest,401,108,28,319,"$3,050",5,12,$71,21,6,$92,23,6,$103,27,6,$112,42,6,$194
27/04/2020,Russia,Affiliate_26,777,362,145,741,"$4,691",4,9,$79,38,14,$241,69,20,$365,79,20,$416,161,23,$760
27/04/2020,Russia,Affiliate_28,38,18,6,42,$138,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Russia,Affiliate_30,276,117,48,231,"$1,493",3,3,$2,15,7,$36,23,9,$50,28,9,$69,65,11,$237
27/04/2020,Russia,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Russia,Affiliate_33,162,71,29,142,$375,1,1,$0,4,2,$2,4,2,$2,5,2,$2,8,2,$3
27/04/2020,Russia,Affiliate_34,815,340,153,818,"$2,913",5,9,$13,28,12,$69,53,15,$135,60,16,$176,90,18,$194
27/04/2020,Russia,Rest,127,40,22,102,$695,1,1,$1,6,1,$39,11,2,$50,12,2,$51,20,3,$82
27/04/2020,South Korea,Affiliate_27,3,1,0,1,$190,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,South Korea,Affiliate_28,33,16,1,30,$181,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,South Korea,Rest,2,1,0,1,$181,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Spain,Affiliate_26,36,12,1,24,$71,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Spain,Affiliate_27,17,2,2,8,$434,1,1,$1,2,1,$1,4,1,$11,4,1,$11,4,1,$11
27/04/2020,Spain,Affiliate_31,103,37,13,83,$598,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Spain,Affiliate_34,12,3,2,6,$154,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,Spain,Rest,10,2,0,9,$70,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
27/04/2020,UK,Affiliate_27,75,29,9,57,$971,1,4,$74,11,3,$145,12,3,$170,12,3,$170,28,4,$412
27/04/2020,UK,Affiliate_29,462,151,68,370,"$9,905",10,16,$67,72,18,$394,114,23,$653,134,23,$763,234,26,"$1,608"
27/04/2020,UK,Affiliate_33,100,40,12,75,$636,0,0,$0,4,3,$5,6,4,$7,7,4,$8,8,4,$8
27/04/2020,UK,Affiliate_34,1,0,1,1,$11,0,0,$0,0,0,$0,1,1,$6,1,1,$6,1,1,$6
27/04/2020,UK,Rest,451,173,70,380,"$2,201",3,5,$9,20,8,$72,33,10,$125,45,11,$162,68,12,$312
27/04/2020,USA,Affiliate_26,429,229,88,392,"$13,030",12,20,$187,66,25,$670,89,27,$912,107,30,"$1,103",184,33,"$2,210"
27/04/2020,USA,Affiliate_27,554,188,73,368,"$12,429",17,31,$345,84,26,"$1,282",104,29,"$1,621",114,30,"$1,786",186,35,"$2,800"
27/04/2020,USA,Affiliate_28,269,107,38,235,"$5,051",9,20,$116,69,17,$413,99,18,$645,124,20,$916,211,20,"$1,736"
27/04/2020,USA,Affiliate_29,"2,925","1,029",409,"2,282","$78,050",81,147,"$1,452",439,151,"$4,789",679,170,"$8,107",805,182,"$9,627","1,351",209,"$16,662"
27/04/2020,USA,Affiliate_30,299,124,47,250,"$6,894",8,42,$856,110,17,"$2,006",180,24,"$3,443",216,24,"$4,108",513,26,"$9,746"
27/04/2020,USA,Affiliate_31,557,233,108,495,"$18,515",14,24,$276,63,27,$618,97,29,"$1,049",108,31,"$1,107",151,36,"$1,603"
27/04/2020,USA,Affiliate_32,120,51,19,89,"$19,556",6,15,$169,36,13,$355,48,15,$513,53,15,$556,65,16,$815
27/04/2020,USA,Affiliate_33,262,81,33,193,"$2,176",2,7,$227,13,4,$279,29,6,$734,32,7,$744,45,9,$877
27/04/2020,USA,Affiliate_34,460,130,41,276,"$8,357",4,4,$30,19,8,$100,33,14,$228,44,14,$296,62,16,$407
27/04/2020,USA,Affiliate_35,110,36,20,80,"$6,089",7,12,$176,34,13,$454,45,13,$649,46,13,$696,62,14,$844
27/04/2020,USA,Affiliate_36,97,35,7,62,$503,0,0,$0,1,1,$1,3,2,$9,3,2,$9,3,2,$9
27/04/2020,USA,Rest,"2,823",642,199,"1,953","$15,217",24,36,$306,116,51,$974,188,61,"$1,614",234,66,"$1,958",419,75,"$4,511"
28/04/2020,Australia,Affiliate_27,49,27,13,40,$835,1,1,$0,10,4,$68,16,4,$121,25,4,$161,48,4,$428
28/04/2020,Australia,Affiliate_31,1,0,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
28/04/2020,Australia,Affiliate_34,32,11,4,27,$677,1,1,$0,2,2,$1,4,3,$17,6,3,$29,13,3,$42
28/04/2020,Australia,Rest,14,4,2,12,$157,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
28/04/2020,Canada,Affiliate_27,44,14,6,28,"$1,219",2,4,$4,6,4,$23,7,4,$41,7,4,$41,7,4,$41
28/04/2020,Canada,Affiliate_31,1,1,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
28/04/2020,Canada,Affiliate_34,8,4,2,6,$162,0,0,$0,1,1,$6,2,1,$7,2,1,$7,2,1,$7
28/04/2020,Canada,Affiliate_35,4,3,1,3,$158,1,1,$2,4,1,$14,8,1,$37,8,1,$37,14,1,$113
28/04/2020,Canada,Rest,19,6,2,18,$224,1,2,$11,2,1,$11,2,1,$11,2,1,$11,2,1,$11
28/04/2020,France,Affiliate_26,100,40,18,86,$157,2,2,$4,12,3,$35,14,3,$41,14,3,$41,15,4,$60
28/04/2020,France,Affiliate_27,53,15,4,40,"$1,291",0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
28/04/2020,France,Affiliate_29,796,298,124,663,"$12,104",11,14,$100,53,21,$489,91,26,$902,113,28,"$1,165",192,35,"$2,012"
28/04/2020,France,Affiliate_30,31,11,5,28,$182,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
28/04/2020,France,Affiliate_31,113,47,19,100,$399,1,1,$10,6,4,$26,7,4,$26,7,4,$26,7,4,$26
28/04/2020,France,Affiliate_34,18,7,3,11,$217,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
28/04/2020,France,Affiliate_35,32,11,4,23,$622,0,0,$0,1,1,$19,2,2,$28,2,2,$28,12,2,$202
