Date,Country,Affiliate,Regs,Ret_Day1,Ret_Day7,Complete_Tutorial,Spend,Depositors_D0,Deposits_D0,Deposit_Amount_D0,Deposits_D1,Depositors_D1,Deposit_Amount_D1,Deposits_D7,Depositors_D7,Deposit_Amount_D7,Deposits_D10,Depositors_D10,Deposit_Amount_D10,Deposits_D30,Depositors_D30,Deposit_Amount_D30,Zone,Month,Day
2020-04-18,USA,Affiliate_34,892,310,121,625,15910,25,50,579,118,39,1335,197,45,2607,231,45,3265,431,56,6224,NA,4,18
2020-04-18,USA,Affiliate_35,135,56,25,95,7280,12,22,181,56,15,464,76,16,665,93,16,777,125,17,1089,NA,4,18
2020-04-18,USA,Affiliate_36,148,50,7,106,572,1,2,7,3,1,7,3,1,7,3,1,7,6,2,27,NA,4,18
2020-04-18,USA,Rest,3912,848,291,2311,22975,38,78,703,173,65,1472,259,80,2301,330,87,3084,596,99,5784,NA,4,18
2020-04-19,Australia,Affiliate_27,86,32,16,63,1030,1,1,8,7,3,75,16,4,175,16,4,175,51,5,521,Asia,4,19
2020-04-19,Australia,Affiliate_34,74,28,14,56,1339,3,4,27,19,5,150,30,5,325,33,5,343,53,6,496,Asia,4,19
2020-04-19,Australia,Rest,19,5,1,17,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,19
2020-04-19,Canada,Affiliate_27,52,19,10,33,1274,0,0,0,4,1,18,4,1,18,4,1,18,5,2,24,NA,4,19
2020-04-19,Canada,Affiliate_34,73,27,13,53,1137,0,0,0,3,3,4,7,4,58,9,4,71,19,4,282,NA,4,19
2020-04-19,Canada,Affiliate_35,9,5,4,8,275,1,2,24,7,1,125,9,2,147,10,2,165,10,2,165,NA,4,19
2020-04-19,Canada,Rest,27,10,3,22,253,1,2,7,2,1,7,5,3,15,5,3,15,15,4,44,NA,4,19
2020-04-19,France,Affiliate_26,315,167,64,277,13310,4,4,19,28,12,158,34,13,253,36,14,263,61,16,463,Europe,4,19
2020-04-19,France,Affiliate_27,60,28,16,41,1153,1,1,3,4,3,5,8,5,20,12,6,42,15,7,93,Europe,4,19
2020-04-19,France,Affiliate_29,1123,379,161,895,12675,20,28,240,86,31,821,123,32,1161,143,35,1287,313,40,3547,Europe,4,19
2020-04-19,France,Affiliate_30,78,33,20,76,448,2,4,17,5,2,36,5,2,36,8,4,62,17,4,119,Europe,4,19
2020-04-19,France,Affiliate_31,596,268,100,512,15331,9,14,144,55,15,762,74,19,1192,93,20,1473,138,20,1996,Europe,4,19
2020-04-19,France,Affiliate_34,23,7,5,17,241,0,0,0,3,2,7,5,2,9,6,2,10,7,2,10,Europe,4,19
2020-04-19,France,Affiliate_35,52,19,8,33,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,France,Rest,84,27,18,78,703,1,3,18,14,3,178,20,3,275,21,3,291,31,3,476,Europe,4,19
2020-04-19,Germany,Affiliate_26,39,19,7,32,2092,0,0,0,4,3,16,8,3,24,8,3,24,9,4,43,Europe,4,19
2020-04-19,Germany,Affiliate_27,37,18,8,25,797,2,3,6,12,4,105,14,4,142,15,4,155,36,4,408,Europe,4,19
2020-04-19,Germany,Affiliate_29,827,310,152,674,13272,25,57,783,125,40,1641,186,49,2861,224,53,3256,412,63,5667,Europe,4,19
2020-04-19,Germany,Affiliate_30,82,33,16,70,602,2,3,7,14,3,77,30,3,176,36,3,219,88,5,815,Europe,4,19
2020-04-19,Germany,Affiliate_31,68,21,7,50,2136,0,0,0,2,2,7,2,2,7,3,2,9,4,2,17,Europe,4,19
2020-04-19,Germany,Affiliate_33,165,47,18,117,1119,1,2,4,3,2,4,7,4,9,9,4,10,11,4,11,Europe,4,19
2020-04-19,Germany,Affiliate_34,116,45,25,92,1941,4,4,14,11,6,68,14,7,121,17,7,134,27,8,226,Europe,4,19
2020-04-19,Germany,Rest,107,30,19,91,855,2,2,12,3,2,13,5,4,20,7,4,23,16,5,76,Europe,4,19
2020-04-19,Japan,Affiliate_27,8,3,1,7,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,19
2020-04-19,Japan,Affiliate_34,52,18,12,34,1521,2,3,12,4,2,47,5,2,75,6,2,96,8,2,132,Asia,4,19
2020-04-19,Japan,Rest,77,28,18,54,1130,2,2,4,2,2,4,3,3,11,5,4,34,10,4,86,Asia,4,19
2020-04-19,Rest of the world,Affiliate_26,547,190,53,453,6268,10,19,198,30,14,261,30,14,261,32,14,280,34,14,330,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_27,389,113,49,248,5010,9,16,125,54,14,803,86,14,1688,110,14,1990,197,19,3027,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_28,1020,274,58,754,2871,2,2,4,11,7,33,17,10,117,22,13,162,29,14,203,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_29,2434,900,417,1947,44611,71,105,855,313,130,2268,481,155,3696,556,160,4270,1002,188,9149,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_30,886,368,113,724,4865,8,16,187,66,26,678,100,34,1137,124,36,1310,247,39,3503,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_31,334,101,27,273,0,2,3,5,6,2,21,9,2,34,10,2,37,23,2,64,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_32,2397,834,431,1800,66627,88,153,1307,411,171,3169,611,200,5499,708,211,6431,1277,231,11640,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_33,6294,1472,361,3604,8641,14,18,89,54,19,379,101,28,645,117,29,714,267,37,2821,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_34,3110,927,368,2384,8707,8,13,37,33,17,106,53,21,231,59,25,292,144,40,677,Rest of the world,4,19
2020-04-19,Rest of the world,Affiliate_35,88,21,13,51,8158,4,6,69,18,7,227,26,7,358,26,7,358,31,7,439,Rest of the world,4,19
2020-04-19,Rest of the world,Rest,1070,306,105,802,5063,11,16,118,22,14,134,42,19,196,44,19,213,69,24,428,Rest of the world,4,19
2020-04-19,Russia,Affiliate_26,1877,918,408,1907,26608,10,13,100,64,26,374,101,35,578,124,38,669,342,55,2106,Europe,4,19
2020-04-19,Russia,Affiliate_28,42,20,4,41,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,Russia,Affiliate_30,393,203,86,359,2122,12,17,57,44,23,106,72,27,175,86,29,209,170,33,538,Europe,4,19
2020-04-19,Russia,Affiliate_31,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,Russia,Affiliate_33,630,196,74,492,1159,4,4,12,19,9,128,24,9,190,29,9,214,59,11,542,Europe,4,19
2020-04-19,Russia,Affiliate_34,865,363,183,751,3241,8,13,43,38,12,105,53,15,139,66,18,162,132,28,341,Europe,4,19
2020-04-19,Russia,Rest,183,55,22,165,765,1,1,1,1,1,1,1,1,1,1,1,1,12,4,28,Europe,4,19
2020-04-19,South Korea,Affiliate_27,7,1,0,5,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,19
2020-04-19,South Korea,Affiliate_28,73,47,9,65,168,0,0,0,1,1,6,4,3,10,4,3,10,6,4,18,Asia,4,19
2020-04-19,South Korea,Rest,50,16,7,43,603,2,3,21,5,3,24,7,4,38,7,4,38,7,4,38,Asia,4,19
2020-04-19,Spain,Affiliate_26,35,14,5,35,0,1,3,40,4,1,65,5,1,80,5,1,80,7,1,102,Europe,4,19
2020-04-19,Spain,Affiliate_27,21,3,2,15,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,Spain,Affiliate_31,409,139,53,347,1829,3,3,6,12,4,35,20,4,51,23,4,57,36,5,90,Europe,4,19
2020-04-19,Spain,Affiliate_34,117,45,20,90,768,3,3,10,7,4,46,8,4,65,8,4,65,22,7,131,Europe,4,19
2020-04-19,Spain,Rest,19,7,3,15,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,UK,Affiliate_27,114,43,20,80,1028,2,2,1,13,5,28,19,6,36,21,6,37,28,8,57,Europe,4,19
2020-04-19,UK,Affiliate_29,572,212,94,456,8645,20,45,566,125,43,1866,192,49,2978,218,49,3145,356,53,4508,Europe,4,19
2020-04-19,UK,Affiliate_31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,UK,Affiliate_33,285,97,29,200,2078,1,1,19,17,7,146,32,7,387,37,8,479,84,11,1179,Europe,4,19
2020-04-19,UK,Affiliate_34,20,7,2,16,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,19
2020-04-19,UK,Affiliate_35,8,2,1,7,356,1,1,2,2,1,3,2,1,3,2,1,3,2,1,3,Europe,4,19
2020-04-19,UK,Rest,708,247,82,542,2982,3,6,69,28,8,197,41,13,300,43,14,307,68,16,518,Europe,4,19
2020-04-19,USA,Affiliate_26,2293,1194,515,2052,58828,77,115,1255,298,137,3150,463,159,5458,531,168,6006,832,185,9588,NA,4,19
2020-04-19,USA,Affiliate_27,675,242,102,471,13842,16,34,451,79,25,1158,121,28,2122,140,28,2499,187,32,3425,NA,4,19
2020-04-19,USA,Affiliate_28,244,86,28,211,3880,5,12,87,31,12,236,43,14,324,48,14,362,97,16,827,NA,4,19
2020-04-19,USA,Affiliate_29,3795,1408,560,3019,70692,122,240,2108,581,219,5774,892,248,10819,1073,260,13046,1887,287,25718,NA,4,19
2020-04-19,USA,Affiliate_30,365,179,73,329,7624,13,21,149,82,28,690,140,35,1636,182,36,2128,415,44,6088,NA,4,19
2020-04-19,USA,Affiliate_31,3120,1316,573,2687,103384,91,152,1322,400,155,3523,601,177,6960,685,184,7777,1165,207,15165,NA,4,19
2020-04-19,USA,Affiliate_32,380,151,86,314,24504,28,56,586,133,46,1453,198,51,2256,232,51,2566,432,58,5152,NA,4,19
2020-04-19,USA,Affiliate_33,617,204,75,476,5716,5,11,62,29,11,253,47,11,516,56,12,578,92,15,1017,NA,4,19
2020-04-19,USA,Affiliate_34,937,281,111,620,16432,15,28,374,72,28,765,101,30,1248,123,34,1530,194,39,2358,NA,4,19
2020-04-19,USA,Affiliate_35,190,83,44,148,7933,10,14,132,40,18,321,61,18,543,64,19,583,110,22,1400,NA,4,19
2020-04-19,USA,Affiliate_36,178,71,14,131,705,0,0,0,1,1,3,2,1,9,4,2,24,10,3,75,NA,4,19
2020-04-19,USA,Rest,3462,808,288,2077,21913,38,83,867,198,66,1883,294,85,3083,347,91,3509,572,105,6167,NA,4,19
2020-04-20,Australia,Affiliate_27,57,17,6,41,664,2,4,13,13,3,62,33,4,228,40,4,298,96,4,766,Asia,4,20
2020-04-20,Australia,Affiliate_31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,20
2020-04-20,Australia,Affiliate_34,72,29,9,49,1393,0,0,0,0,0,0,1,1,17,3,1,40,4,1,50,Asia,4,20
2020-04-20,Australia,Rest,18,7,1,14,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,20
2020-04-20,Canada,Affiliate_27,54,20,6,38,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,20
2020-04-20,Canada,Affiliate_31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,20
2020-04-20,Canada,Affiliate_34,75,26,16,83,1216,2,3,36,4,2,42,4,3,60,4,3,60,15,4,89,NA,4,20
2020-04-20,Canada,Affiliate_35,4,2,2,3,305,0,0,0,0,0,0,2,1,37,2,1,37,2,1,37,NA,4,20
2020-04-20,Canada,Rest,19,6,4,16,199,0,0,0,1,1,6,1,1,6,1,1,6,1,1,6,NA,4,20
2020-04-20,France,Affiliate_26,324,156,70,303,5270,6,9,135,25,15,280,36,20,387,37,20,438,56,23,631,Europe,4,20
2020-04-20,France,Affiliate_27,60,28,7,39,1010,3,4,64,4,3,64,4,3,64,4,3,64,4,3,64,Europe,4,20
2020-04-20,France,Affiliate_29,1046,367,153,855,12173,9,16,147,67,28,613,107,38,1116,130,41,1472,207,46,3137,Europe,4,20
2020-04-20,France,Affiliate_30,42,18,6,37,236,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Europe,4,20
2020-04-20,France,Affiliate_31,418,197,85,384,9810,4,4,25,29,9,202,40,12,286,57,13,380,74,15,539,Europe,4,20
2020-04-20,France,Affiliate_34,23,8,4,19,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,20
2020-04-20,France,Affiliate_35,48,21,7,36,733,0,0,0,4,2,9,4,2,15,4,2,15,4,2,15,Europe,4,20
2020-04-20,France,Rest,82,34,7,66,776,0,0,0,2,1,21,4,1,36,4,1,36,4,1,36,Europe,4,20
2020-04-20,Germany,Affiliate_26,22,11,7,18,1685,0,0,0,3,2,23,4,2,26,6,2,48,13,2,88,Europe,4,20
2020-04-20,Germany,Affiliate_27,20,5,5,12,556,1,1,1,2,1,7,4,2,18,6,2,28,9,2,33,Europe,4,20
2020-04-20,Germany,Affiliate_29,715,266,96,601,14164,11,15,92,43,20,228,75,29,440,94,33,620,172,37,1004,Europe,4,20
2020-04-20,Germany,Affiliate_30,47,24,14,47,746,2,2,10,4,4,23,4,4,23,4,4,23,4,4,23,Europe,4,20
2020-04-20,Germany,Affiliate_31,36,18,4,26,2136,0,0,0,3,3,32,3,3,32,4,3,34,8,3,80,Europe,4,20
2020-04-20,Germany,Affiliate_33,141,37,11,100,934,2,4,22,4,2,27,11,3,67,16,3,107,41,4,510,Europe,4,20
2020-04-20,Germany,Affiliate_34,45,20,10,40,734,2,4,9,5,2,11,7,4,14,9,4,18,23,5,71,Europe,4,20
2020-04-20,Germany,Rest,80,28,8,71,742,0,0,0,2,1,31,7,3,40,7,3,40,7,3,40,Europe,4,20
2020-04-20,Japan,Affiliate_27,10,3,1,7,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,20
2020-04-20,Japan,Affiliate_34,31,13,8,24,753,1,1,1,3,2,4,4,3,11,4,3,11,7,3,49,Asia,4,20
2020-04-20,Japan,Rest,64,24,8,52,891,3,4,41,11,4,121,15,4,202,21,4,351,32,4,569,Asia,4,20
2020-04-20,Rest of the world,Affiliate_26,399,139,28,309,6175,5,8,20,11,5,23,14,6,39,15,6,39,19,6,89,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_27,330,121,45,241,4330,5,16,277,27,11,379,50,13,915,58,14,1156,126,16,2914,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_28,886,217,32,648,2113,2,3,3,7,3,19,7,3,19,9,4,44,10,4,50,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_29,2445,957,380,1927,53678,78,133,1073,344,135,3199,551,157,6610,656,163,8081,1195,179,16556,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_30,656,233,79,535,5073,4,7,18,16,7,56,24,12,82,27,13,99,88,18,549,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_31,319,98,17,230,0,2,2,0,3,3,1,3,3,1,4,3,1,4,3,1,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_32,1749,635,320,1418,59331,61,108,996,285,107,2467,425,129,4276,513,137,5154,926,152,10881,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_33,4752,1138,247,2545,6087,11,17,143,48,23,290,72,27,341,87,28,415,150,34,845,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_34,2524,767,337,1884,5464,8,9,22,38,18,208,68,22,328,84,23,484,155,30,1007,Rest of the world,4,20
2020-04-20,Rest of the world,Affiliate_35,100,25,12,69,8210,1,1,6,7,4,58,17,5,141,20,5,156,50,9,448,Rest of the world,4,20
2020-04-20,Rest of the world,Rest,741,225,84,550,3348,3,7,33,15,8,92,22,10,154,25,10,187,30,11,208,Rest of the world,4,20
2020-04-20,Russia,Affiliate_26,1943,901,387,1823,25427,10,12,31,44,28,134,75,35,218,87,37,264,179,46,541,Europe,4,20
2020-04-20,Russia,Affiliate_28,46,23,5,40,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,20
2020-04-20,Russia,Affiliate_30,246,115,48,235,2779,1,3,5,12,4,36,19,5,44,26,6,69,53,12,210,Europe,4,20
2020-04-20,Russia,Affiliate_31,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,20
2020-04-20,Russia,Affiliate_33,516,185,51,419,1008,0,0,0,1,1,1,4,3,16,4,3,16,16,4,159,Europe,4,20
2020-04-20,Russia,Affiliate_34,775,321,147,699,2382,4,5,11,22,10,28,56,17,179,75,17,266,143,22,667,Europe,4,20
2020-04-20,Russia,Rest,171,45,11,143,704,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Europe,4,20
2020-04-20,South Korea,Affiliate_27,4,0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,20
2020-04-20,South Korea,Affiliate_28,64,46,8,61,158,0,0,0,4,2,5,4,3,7,4,3,7,4,3,7,Asia,4,20
2020-04-20,South Korea,Affiliate_31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,20
2020-04-20,South Korea,Rest,29,5,1,20,575,2,2,6,3,2,7,3,2,7,3,2,7,3,2,7,Asia,4,20
2020-04-20,Spain,Affiliate_26,33,7,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,20
2020-04-20,Spain,Affiliate_27,19,2,3,7,400,1,1,1,1,1,1,4,1,5,4,1,5,8,1,13,Europe,4,20
2020-04-20,Spain,Affiliate_31,192,69,26,165,1632,1,1,12,3,3,19,4,3,44,6,4,45,8,4,55,Europe,4,20
2020-04-20,Spain,Affiliate_34,86,33,12,65,511,1,3,11,3,1,11,3,1,11,3,1,11,4,2,17,Europe,4,20
2020-04-20,Spain,Rest,21,9,4,16,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,20
2020-04-20,UK,Affiliate_27,108,38,12,73,925,3,4,30,5,4,32,6,4,33,6,4,33,6,4,33,Europe,4,20
2020-04-20,UK,Affiliate_29,622,233,111,508,12037,12,20,150,84,30,482,137,42,942,182,45,1361,303,49,2483,Europe,4,20
2020-04-20,UK,Affiliate_33,216,81,32,147,1707,4,5,18,15,7,47,20,7,80,22,7,93,28,7,174,Europe,4,20
2020-04-20,UK,Affiliate_34,27,13,5,24,230,1,2,4,4,2,7,4,2,7,4,2,7,6,3,11,Europe,4,20
2020-04-20,UK,Affiliate_35,10,4,3,7,486,0,0,0,1,1,19,3,1,69,3,1,69,7,1,101,Europe,4,20
2020-04-20,UK,Rest,505,174,73,396,2779,3,8,49,18,7,112,38,12,315,46,12,352,70,15,490,Europe,4,20
2020-04-20,USA,Affiliate_26,2186,1124,497,1988,50576,97,171,1792,357,144,3699,526,158,6355,610,166,7338,1000,185,12834,NA,4,20
2020-04-20,USA,Affiliate_27,535,201,79,388,10942,14,25,296,84,25,1055,151,30,1836,173,30,2292,245,33,3328,NA,4,20
2020-04-20,USA,Affiliate_28,238,88,32,204,3453,6,11,98,22,9,147,37,12,270,46,12,343,69,13,565,NA,4,20
2020-04-20,USA,Affiliate_29,3844,1400,526,2969,73988,113,226,2027,553,195,5487,825,217,10126,968,224,12013,1583,243,19992,NA,4,20
2020-04-20,USA,Affiliate_30,327,140,50,284,5024,10,15,98,56,20,486,96,22,1111,117,25,1314,255,28,3651,NA,4,20
2020-04-20,USA,Affiliate_31,2211,930,371,1880,97455,68,134,1339,346,114,3060,510,126,4728,605,131,5631,1019,143,10547,NA,4,20
2020-04-20,USA,Affiliate_32,278,113,52,209,22818,17,32,430,83,28,977,134,31,1755,151,32,1894,303,38,3742,NA,4,20
2020-04-20,USA,Affiliate_33,555,170,50,395,4879,8,12,118,22,12,199,44,12,637,56,13,771,125,15,1982,NA,4,20
2020-04-20,USA,Affiliate_34,1070,299,129,628,16456,11,17,176,66,28,525,109,34,889,125,36,1026,238,39,2316,NA,4,20
2020-04-20,USA,Affiliate_35,173,73,32,133,8069,12,17,220,49,20,464,77,20,1018,89,22,1182,111,24,1367,NA,4,20
2020-04-20,USA,Affiliate_36,146,60,10,108,545,3,3,3,12,6,124,29,8,408,32,8,439,60,8,898,NA,4,20
2020-04-20,USA,Rest,4249,884,292,2618,18633,51,86,633,168,75,1285,255,90,1989,330,93,2801,545,107,5348,NA,4,20
2020-04-21,Australia,Affiliate_27,47,15,4,29,679,0,0,0,3,2,11,3,2,11,5,4,18,13,4,67,Asia,4,21
2020-04-21,Australia,Affiliate_31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,21
2020-04-21,Australia,Affiliate_34,79,26,11,60,1426,1,1,0,9,2,24,19,3,99,21,3,105,28,3,119,Asia,4,21
2020-04-21,Australia,Rest,19,7,5,23,196,0,0,0,0,0,0,0,0,0,3,1,8,3,1,8,Asia,4,21
2020-04-21,Canada,Affiliate_27,39,9,6,29,1200,1,2,21,3,2,24,4,2,33,4,2,33,5,3,33,NA,4,21
2020-04-21,Canada,Affiliate_34,30,10,4,27,469,1,2,24,4,2,36,6,2,98,6,2,98,12,3,126,NA,4,21
2020-04-21,Canada,Affiliate_35,4,1,0,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,21
2020-04-21,Canada,Rest,15,4,0,10,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,21
2020-04-21,France,Affiliate_26,208,90,41,178,4699,3,11,328,33,7,816,39,7,994,40,7,1025,52,9,1210,Europe,4,21
2020-04-21,France,Affiliate_27,66,21,14,45,1151,0,0,0,0,0,0,2,2,9,2,2,9,20,2,231,Europe,4,21
2020-04-21,France,Affiliate_29,990,369,163,818,11957,18,30,257,110,38,1234,153,46,1778,193,46,2727,315,53,4696,Europe,4,21
2020-04-21,France,Affiliate_30,47,18,8,46,209,1,2,4,6,3,20,11,3,43,11,3,43,16,4,68,Europe,4,21
2020-04-21,France,Affiliate_31,246,119,54,226,8270,4,8,95,20,7,263,23,8,296,28,10,336,66,12,507,Europe,4,21
2020-04-21,France,Affiliate_34,14,8,3,12,133,3,4,13,7,3,21,10,3,30,12,3,34,13,3,37,Europe,4,21
2020-04-21,France,Affiliate_35,54,20,8,37,798,1,2,9,6,2,33,8,2,37,8,2,37,12,2,70,Europe,4,21
2020-04-21,France,Rest,88,29,11,75,858,2,2,7,3,3,16,3,3,16,4,4,19,5,4,25,Europe,4,21
2020-04-21,Germany,Affiliate_26,9,6,3,7,673,1,2,6,2,1,6,3,2,8,3,2,8,5,2,18,Europe,4,21
2020-04-21,Germany,Affiliate_27,12,6,1,7,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,21
2020-04-21,Germany,Affiliate_29,709,260,99,564,11860,15,21,162,69,27,749,91,30,918,101,31,989,169,37,1552,Europe,4,21
2020-04-21,Germany,Affiliate_30,49,16,9,40,473,0,0,0,1,1,1,1,1,1,1,1,1,18,2,74,Europe,4,21
2020-04-21,Germany,Affiliate_31,42,17,4,28,2136,1,1,1,5,2,34,5,2,34,5,2,34,7,3,41,Europe,4,21
2020-04-21,Germany,Affiliate_33,128,33,9,81,813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Europe,4,21
2020-04-21,Germany,Affiliate_34,18,8,5,14,320,0,0,0,3,1,7,4,1,8,4,1,8,6,1,10,Europe,4,21
2020-04-21,Germany,Rest,77,19,6,57,791,0,0,0,6,1,14,6,1,14,6,1,14,6,1,14,Europe,4,21
2020-04-21,Japan,Affiliate_27,5,2,0,2,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,21
2020-04-21,Japan,Affiliate_34,3,1,1,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,21
2020-04-21,Japan,Rest,26,10,3,24,392,1,1,1,3,3,8,4,3,16,4,3,16,6,3,18,Asia,4,21
2020-04-21,Rest of the world,Affiliate_26,410,164,36,333,3648,6,12,151,28,8,515,41,10,897,41,10,897,75,11,1709,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_27,336,113,40,204,4444,5,6,6,13,8,116,19,9,157,27,11,202,43,13,313,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_28,875,220,51,638,2781,3,3,11,9,5,24,10,5,25,13,6,63,22,7,103,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_29,2221,822,346,1760,48160,48,75,456,264,106,1856,403,128,3060,477,136,3847,697,143,6098,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_30,623,233,73,464,4865,4,5,41,21,9,155,27,10,210,30,11,240,58,12,553,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_31,292,98,22,216,0,1,1,1,1,1,1,1,1,1,5,2,16,5,2,16,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_32,1859,675,313,1410,61875,64,102,884,343,135,2886,536,149,4522,677,156,6050,1277,180,13122,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_33,4375,1028,211,2390,5416,6,7,35,31,12,295,49,15,438,63,15,546,128,18,1222,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_34,1496,456,173,1126,3785,7,10,59,17,11,68,27,13,84,31,16,114,58,24,206,Rest of the world,4,21
2020-04-21,Rest of the world,Affiliate_35,63,20,10,47,7798,2,4,32,8,4,65,18,5,213,19,5,219,35,8,358,Rest of the world,4,21
2020-04-21,Rest of the world,Rest,654,182,59,559,3474,9,71,1963,88,12,2077,96,14,2157,103,14,2198,121,14,2293,Rest of the world,4,21
2020-04-21,Russia,Affiliate_26,1267,578,231,1204,20519,5,6,54,38,16,362,52,18,510,65,18,677,123,25,1119,Europe,4,21
2020-04-21,Russia,Affiliate_28,50,24,6,46,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,21
2020-04-21,Russia,Affiliate_30,323,153,70,315,2757,1,2,3,12,6,100,26,8,277,33,8,318,66,12,455,Europe,4,21
2020-04-21,Russia,Affiliate_31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,21
2020-04-21,Russia,Affiliate_33,548,179,73,451,1007,1,1,3,2,2,4,9,3,21,10,3,23,15,4,38,Europe,4,21
2020-04-21,Russia,Affiliate_34,733,302,129,655,2501,5,6,11,15,9,38,26,12,76,35,15,86,81,20,200,Europe,4,21
2020-04-21,Russia,Rest,149,40,14,120,744,0,0,0,1,1,5,3,3,11,3,3,11,3,3,11,Europe,4,21
2020-04-21,South Korea,Affiliate_27,7,0,0,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,21
2020-04-21,South Korea,Affiliate_28,33,18,2,26,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,4,21
2020-04-21,South Korea,Rest,27,7,3,24,455,0,0,0,5,1,36,7,1,44,7,1,44,12,1,92,Asia,4,21
2020-04-21,Spain,Affiliate_26,33,8,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,4,21
2020-04-21,Spain,Affiliate_27,20,7,2,10,532,0,0,0,2,1,8,3,1,10,4,1,12,7,1,33,Europe,4,21
2020-04-21,Spain,Affiliate_31,144,53,19,112,749,0,0,0,1,1,0,1,1,0,2,2,3,3,3,5,Europe,4,21
2020-04-21,Spain,Affiliate_34,72,29,15,64,486,0,0,0,8,3,50,17,4,74,25,4,178,45,4,332,Europe,4,21
2020-04-21,Spain,Rest,14,8,4,13,112,0,0,0,0,0,0,2,1,9,3,1,11,3,1,11,Europe,4,21
